Period;City;Quality of Life Index;Purchasing Power Index;Safety Index;Health Care Index;Cost of Living Index;Property Price to Income Ratio;Traffic Commute Time Index;Pollution Index;Climate Index
2014-mid;Ahmedabad, India;110,31;59,17;78,57;67,13;27,65;7,34;44;64,15;
2014-mid;Zagreb, Croatia;108,75;48,4;67,23;68,21;70,59;13,32;32,75;32,04;
2014-mid;Taipei, Taiwan;108,38;71,34;81,5;84,33;59,41;27,86;29,6;48,84;
2014-mid;Lisbon, Portugal;107,66;51,27;64,88;67,56;69,1;10,92;40;35,39;
2014-mid;Thessaloniki, Greece;105,65;43,66;68,57;76,25;78,85;12,09;15,14;45,04;
2014-mid;Poznan, Poland;105,17;49,94;71,4;51,67;54,56;11,08;41,25;35,46;
2014-mid;Warsaw, Poland;102,93;63,68;69,48;57,83;57,9;11,91;36,61;53,07;
2014-mid;Brasilia, Brazil;101,3;60,61;43,13;46,56;71,4;12,4;20,8;30,46;
2014-mid;Gdansk, Poland;100,44;55,92;67,37;42,82;54,16;9,67;24,83;49,83;
2014-mid;Tel Aviv-Yafo, Israel;98,88;64,71;65,67;77,44;98,47;16,53;39;46,55;
2014-mid;Wroclaw, Poland;96,76;56,04;65,42;57,6;53,97;10,36;35,86;52,7;
2014-mid;Madrid, Spain;96,18;67,33;63;75,11;81,11;12,12;33,5;63,74;
2014-mid;Singapore, Singapore;90,42;64,09;83,71;60,88;103,02;21,56;44,31;46,02;
2014-mid;Hyderabad, India;85,47;66,26;58,2;67,57;26,49;6,57;50,45;79,56;
2014-mid;London, United Kingdom;85,39;75,06;53,76;74,07;117;16,22;45,5;53,43;
2014-mid;Bangalore, India;83,3;71,51;51,77;65,59;29,67;8,47;44,58;79,68;
2014-mid;Hong Kong, Hong Kong;81,3;67,21;83,29;80,34;77,41;28,98;37,89;61,15;
2014-mid;Barcelona, Spain;81,14;66,84;56,94;69,75;80,07;13,22;28,71;71,47;
2014-mid;Coimbatore, India;78,7;44,13;55,95;83,8;24,57;11,77;60,4;55,64;
2014-mid;Budapest, Hungary;78,39;43,88;60,29;52,12;59,33;9,64;36,44;52,4;
2014-mid;Paris, France;77,97;81,99;45,58;81,37;117,12;16,57;39,45;67,59;
2014-mid;Ankara, Turkey;72,71;60,81;56,86;42,93;52,08;5,09;40,5;76,37;
2014-mid;Banja Luka, Bosnia And Herzegovina;72,01;42,57;66,33;39,35;49,53;11,89;24,6;59;
2014-mid;Buenos Aires, Argentina;69,52;55,03;41,13;79,8;70,71;11,21;45,42;62;
2014-mid;Pune, India;69,04;72,56;48,94;67,01;29,51;10,55;65,2;79,13;
2014-mid;Sofia, Bulgaria;64,25;40,5;53,74;61,68;51,44;9,53;37,23;64,43;
2014-mid;Tbilisi, Georgia;63,73;24,26;80,17;76,85;43,99;14,38;38;67,54;
2014-mid;Kuala Lumpur, Malaysia;60,45;69,03;25,06;58,06;52,81;9,35;43,8;70,24;
2014-mid;Belgrade, Serbia;60,35;37,95;62,95;52,72;53,32;17,66;26,25;57,05;
2014-mid;Chennai, India;57,41;57,65;60,17;65,69;28,17;15,31;49,46;82,23;
2014-mid;Istanbul, Turkey;57,12;49,66;53,99;63,22;57,25;9,76;64,24;66,56;
2014-mid;Santiago, Chile;52,74;49,31;52,25;65,87;58,69;9,86;46,33;79,06;
2014-mid;Delhi, India;51,02;61,77;43,98;69,53;31,05;14,93;45,5;84,67;
2014-mid;Curitiba, Brazil;49,76;28,56;39,75;55,69;66,19;17,35;33,33;36,85;
2014-mid;Milan, Italy;49,07;68,6;47,1;67,66;97,58;17,79;46,38;75,39;
2014-mid;Bangkok, Thailand;48,97;37,93;64,19;89,42;50,87;19,85;36,5;78,69;
2014-mid;Mexico City, Mexico;47,97;51,9;37,68;66,9;55,14;7,86;48;79,9;
2014-mid;Athens, Greece;45,52;40,95;48,54;49,08;84,2;12,13;39,06;60,75;
2014-mid;Bogota, Colombia;43,72;33,07;48,1;64,29;53,98;13,8;45;61,66;
2014-mid;Amman, Jordan;41,05;35,34;50,47;72,72;63,54;8,39;48,5;79,76;
2014-mid;Bucharest, Romania;40,39;36,14;67,72;50,3;52,55;13,33;37,06;81,01;
2014-mid;Shanghai, China;36,76;45,24;84,46;64,43;61,54;27,4;32,62;85,62;
2014-mid;Kolkata, India;31,78;53,79;45,62;34,23;26,72;10,72;57,56;82,76;
2014-mid;Rome, Italy;23,38;55,71;44,27;58,54;95,21;22,8;45,37;72,48;
2014-mid;Kiev, Ukraine;22,49;35,23;49,41;45,08;47,89;16,41;30,89;79,51;
2014-mid;Saint Petersburg, Russia;19,7;42,98;49,84;52,04;60,47;16,13;57,78;78,44;
2014-mid;Beirut, Lebanon;16,21;39,92;54,31;68,21;72,43;18,15;41,75;91,88;
2014-mid;Sao Paulo, Brazil;6,62;41,74;25,54;52,58;75,04;16,34;48,47;73,65;
2014-mid;Moscow, Russia;0,23;44,32;46,45;47,1;74,03;21,36;56;81,95;
2014-mid;Nairobi, Kenya;0,11;27,37;24,6;57,13;56,42;12,36;67,14;69,69;
2014-mid;Beijing, China;-1,55;46,05;61,9;60,56;56,26;33,6;31,4;95,15;
2014-mid;Manila, Philippines;-4,82;28,74;33,91;70,74;46,88;14,56;54,7;93,52;
2014-mid;Jakarta, Indonesia;-5,18;22,72;47,83;59,92;46,5;21,72;50,25;80,86;
2014-mid;Cairo, Egypt;-5,22;26,46;44,34;55,1;37,97;10,22;63,46;97,71;
2014-mid;Mumbai, India;-19,74;46,89;52,4;57,1;32,04;32,49;72,33;91,93;
2014-mid;Tehran, Iran;-28,93;27,28;43,22;48,51;51,58;25,11;61;86,84;
2014-mid;Rio de Janeiro, Brazil;-30,45;34,59;24,93;35,49;74,8;22,27;55,33;79,32;
2014-mid;Ulaanbaatar, Mongolia;-40,16;21,61;29,75;27,23;54,26;18,83;36,86;95,75;
2014-mid;Caracas, Venezuela;-58,39;11,51;16,89;47,78;132,98;27,52;30,43;74,61;
2014;Canberra, Australia;236,98;132,66;64,47;81,85;102,65;4,63;10,8;14,76;
2014;Ottawa, Canada;218,77;131,88;76,09;68,64;86,15;4,9;40;22,46;
2014;Frankfurt, Germany;214,97;139,18;72,48;63,1;96,57;5,07;28,75;31,29;
2014;Zurich, Switzerland;208,21;124,64;78,9;75,61;157,47;8,69;24,8;17,14;
2014;Denver, CO, United States;205,94;133,98;60,4;82,59;82,1;1,81;43,33;37,93;
2014;Bergen, Norway;196,96;99,55;84,27;89,4;140,03;9,05;28,4;15,19;
2014;Calgary, Canada;196,6;118,8;66,9;71,05;96,72;5,41;40,36;22,57;
2014;Trondheim, Norway;192,96;92,49;80,2;84,81;152,89;6,88;19,14;13,19;
2014;Boston, MA, United States;192,59;115,63;61,21;79,35;92,94;4,62;42,4;24,59;
2014;Edmonton, Canada;187,41;102,13;62,96;76,15;92,66;4,08;33,6;21,53;
2014;San Diego, CA, United States;187,14;141,65;52,75;65,28;77,48;2,75;56,25;42,59;
2014;Wellington, New Zealand;185,75;91,81;69,22;73,52;104,28;5,31;27,5;14,52;
2014;Seattle, WA, United States;179,34;115,27;59,66;67,87;91,63;4,38;42,5;31,28;
2014;Adelaide, Australia;176,71;104,04;58,35;61,11;103,12;4,97;20,2;25,99;
2014;Chicago, IL, United States;175,19;117,29;45,09;62,92;81,01;2,82;33;34,04;
2014;Copenhagen, Denmark;174,66;97,83;69,37;85,74;117,24;6,54;27,57;32,76;
2014;Dubai, United Arab Emirates;174,64;115,52;77,17;67,04;70,78;5,33;35,43;54,74;
2014;Berlin, Germany;173,06;99,44;72,25;73,08;84,51;6,22;49,46;28,04;
2014;Melbourne, Australia;171,77;107,25;59,17;76,31;108,72;8,3;40,81;24,25;
2014;Toronto, Canada;171,6;101,75;71,34;70,87;89,22;7,96;40,11;30,27;
2014;Vienna, Austria;169,65;94,09;70,09;77,78;90,16;12,51;25,33;25,18;
2014;Perth, Australia;168,51;102,81;56,52;74,95;119,89;7,47;38,45;21,02;
2014;Brisbane, Australia;167,15;93,27;62,65;75,15;106,39;5,58;45,82;20,33;
2014;Sydney, Australia;165,6;101,08;62,18;69,03;111,84;8,7;43,47;20,13;
2014;Stockholm, Sweden;160,86;97,09;56,65;71,64;113,94;11,58;37,75;14,72;
2014;Tokyo, Japan;159,93;93,46;80,47;78,7;104,2;7,89;47,64;37,8;
2014;Vancouver, Canada;159,16;91,55;64,68;81,09;98,11;9,93;40,75;26,58;
2014;San Francisco, CA, United States;157,71;103,91;56,51;74,21;93,66;7,43;40,5;36,85;
2014;Montreal, Canada;153,89;100,23;62,08;69,19;83,27;4,86;48,13;42,06;
2014;Oslo, Norway;149;94,63;58,35;73,44;141,22;8,4;32;30,08;
2014;Auckland, New Zealand;147,94;89,13;50,63;72,13;107,55;6,35;34;29,02;
2014;Cape Town, South Africa;147,8;96,95;30,09;71,3;46,83;4,6;42,44;32,58;
2014;Houston, TX, United States;145,37;120,57;43,21;75,61;86,52;2,59;40,94;67,46;
2014;Tallinn, Estonia;140,7;48,06;68,91;74,54;69,59;12,54;25,5;9,57;
2014;Vilnius, Lithuania;130,05;43,84;70,83;72,99;61,2;13,61;25,71;16,08;
2014;New York, NY, United States;125,73;100;54,21;54,82;100;7,85;39,38;51,95;
2014;Prague, Czech Republic;125,25;64,1;67,37;70,71;58,48;12,87;34,33;35,13;
2014;Dublin, Ireland;123,66;88,34;39,75;38,25;111,45;6,57;24,12;31,14;
2014;Porto, Portugal;123,2;57,14;60,29;69,17;66,68;7,64;22,29;39;
2014;Ljubljana, Slovenia;122,43;59,39;65,41;60,96;77,54;11,88;20,8;31,84;
2014;Brno, Czech Republic;116,97;62,88;65,13;56,76;58,03;10,2;30,22;41,02;
2014;Brussels, Belgium;115,01;89,83;48,65;70,56;103,82;5,85;24,33;66,96;
2014;Manchester, United Kingdom;114,21;63,49;47,75;86,11;104,72;6,23;45,25;37,11;
2014;Ahmedabad, India;108,2;66,1;76,59;67,13;27,06;6,77;49;70,47;
2014;Johannesburg, South Africa;108,14;98,51;16,39;60,62;52,81;3,24;36,83;62,51;
2014;Cluj-Napoca, Romania;107,89;40,47;77,27;57,14;47,38;12,66;23,2;37,72;
2014;Lisbon, Portugal;107,61;54,64;61,33;64,19;71,23;10,25;41,54;34,61;
2014;Zagreb, Croatia;102,87;49,88;67,39;62,5;71,35;13,84;33,86;34,93;
2014;London, United Kingdom;96,94;81,53;54,26;74,07;113,27;14,76;47,53;51,38;
2014;Thessaloniki, Greece;96,01;43,27;67,57;69,41;83,97;11,66;20,5;47,28;
2014;Madrid, Spain;95,29;68,46;63,88;75,19;82,2;13,13;34,88;63,54;
2014;Paris, France;94,51;88,48;47,39;83,33;120,68;15,87;35,67;62,47;
2014;Warsaw, Poland;94,04;63,5;65,56;55,16;58,61;12,47;37,5;55,79;
2014;Wroclaw, Poland;93,13;56,11;65,42;57,6;54,42;10,99;35,86;55,06;
2014;Bangalore, India;90,1;74,25;49,59;69,38;28,3;8,13;45,12;76,56;
2014;Singapore, Singapore;83,83;64,02;80,22;59,9;101,3;23;48,1;45,01;
2014;Barcelona, Spain;83,25;66,67;59,13;69,75;82,13;12,96;28,71;70,94;
2014;Hyderabad, India;80,33;66,59;59,24;62,77;25,56;6,93;50,45;82,88;
2014;Hong Kong, Hong Kong;79,12;68,36;82,03;73,98;82,73;25,87;40,43;64,25;
2014;Pune, India;79,09;77,54;51,43;67,01;28,32;10,37;64;77,12;
2014;Buenos Aires, Argentina;77,8;57,75;44,86;81,6;71,3;10,47;47,22;60,59;
2014;Budapest, Hungary;74,71;46,64;61,58;48,67;61,31;9,67;41,54;55,1;
2014;Ankara, Turkey;71,93;63,7;60,95;42,47;48,38;5,26;44,83;81,11;
2014;Istanbul, Turkey;70,62;56,89;57,13;66,74;53,56;8,59;68,38;65,42;
2014;Banja Luka, Bosnia And Herzegovina;69,29;42,62;66,33;39,35;51,44;13,08;24,6;59;
2014;Coimbatore, India;68,23;45,17;46,5;80,56;24,85;10,99;63,75;58,27;
2014;Chennai, India;68,12;61,56;64,07;65,69;27,12;15,4;47,33;79,45;
2014;Kuala Lumpur, Malaysia;65,61;73,61;26,05;57,24;51,94;9,23;43,67;70,48;
2014;Belgrade, Serbia;63,97;39,64;63,96;52,72;54,88;18,04;26;54,95;
2014;Sofia, Bulgaria;61,51;41,96;54,24;59,91;51,59;9,57;37,91;67,68;
2014;Milan, Italy;56,18;73;47,76;67,54;100,43;17,48;44;74,36;
2014;Curitiba, Brazil;54,19;33,02;41,42;55,69;59,95;15,9;28,25;44,83;
2014;Delhi, India;53,94;63,59;43,62;67,39;30,48;15,75;47,08;79,92;
2014;Mexico City, Mexico;53,89;60,1;34,72;64,58;53,39;7,52;50,56;78,55;
2014;Santiago, Chile;51,95;54,35;51,08;61,57;60,86;9,87;50,6;79,29;
2014;Bangkok, Thailand;46,89;39,31;62,05;90,15;52,81;19,91;36,5;80,41;
2014;Athens, Greece;43,14;41,8;47,65;48,94;86,75;12,94;41,64;59,82;
2014;Amman, Jordan;39,95;37,58;49,73;72,72;63,93;8,07;60,2;77,27;
2014;Kolkata, India;37,48;55,61;51,48;32,84;26,18;11,16;60,88;80,16;
2014;Bucharest, Romania;28,24;37,19;68,11;50,27;52,12;14,01;38,12;92,66;
2014;Rome, Italy;25,05;58,99;40,63;62,46;95,51;24,11;44,62;71,01;
2014;Bogota, Colombia;24,82;30,24;44,31;63,89;55,27;15,97;45,5;69,85;
2014;Shanghai, China;23,9;45,87;74,72;66,93;61,67;28,57;34,33;89,83;
2014;Kiev, Ukraine;17,55;36,8;49,24;40,58;49,51;16,99;33;81,09;
2014;Sao Paulo, Brazil;14,05;44,96;27,76;55,69;70,78;15,44;48,18;75,46;
2014;Beirut, Lebanon;13,51;40,45;50,02;63,43;73,62;18,66;41,75;88,25;
2014;Saint Petersburg, Russia;10,08;44,29;46,67;53,33;60,85;16,47;62,5;84,52;
2014;Rio de Janeiro, Brazil;7,51;44,99;28,03;47,09;68,53;18,26;45;74,32;
2014;Moscow, Russia;-1,12;47,11;46,46;47,46;73,94;21,08;58;85,86;
2014;Cairo, Egypt;-4,08;26,52;46,87;56,09;39,58;10,78;64,5;97,07;
2014;Mumbai, India;-5,06;47,84;58,12;63,86;31,34;28,53;74,8;92,7;
2014;Jakarta, Indonesia;-6,99;28,47;46,89;48,06;45,62;17,51;56,43;87,29;
2014;Ulaanbaatar, Mongolia;-27,1;25,38;33,77;27,23;58,05;15,7;36,86;94,98;
2014;Tehran, Iran;-28,84;29,6;38,23;46,55;52,65;23,75;61;86,85;
2014;Caracas, Venezuela;-35,54;18;17,67;45,49;122,82;18,98;38,75;72,65;
2013-Q1;Zurich, Switzerland;233,72;145,55;84,65;78,33;159,91;7,94;25,75;18,76;
2013-Q1;Canberra, Australia;219,15;116,18;59,64;91,9;132,16;5,83;10,25;9,48;
2013-Q1;Adelaide, Australia;214,61;131,88;58,68;56,25;121,02;3,59;20,75;12,64;
2013-Q1;Berlin, Germany;213,5;125,98;75,82;65,48;82,21;4,87;26;27,9;
2013-Q1;Munich, Germany;210,24;109,71;84,66;88,43;100,18;9,9;22,5;21,09;
2013-Q1;Edmonton, Canada;208,74;118,62;68,86;78,83;102,64;3,54;33,6;21,53;
2013-Q1;Calgary, Canada;202,72;121,14;70,47;75,33;105,08;5,97;50;16;
2013-Q1;Hamburg, Germany;201,55;111,66;74,48;82,41;95,64;9,89;26,5;20,02;
2013-Q1;Austin, TX, United States;199,52;127,48;57,5;73,61;84,21;3,43;28;35,2;
2013-Q1;Dubai, United Arab Emirates;195,49;126,88;80,64;67,78;76,43;4,48;26;53,51;
2013-Q1;Hamilton, Canada;194,49;103,28;64,32;86,67;92,38;3,42;21,25;29,43;
2013-Q1;Bergen, Norway;191,28;105,33;83,33;84,95;156,54;8,47;34;18,78;
2013-Q1;Boston, MA, United States;188,42;106,94;59,31;78,04;100,97;7,07;42,4;11,49;
2013-Q1;Trondheim, Norway;188,01;93,89;80,2;81,67;174,38;6,74;20,67;13,19;
2013-Q1;Victoria, Canada;182,6;97,24;57,55;79,63;93,07;6,42;31,67;15,34;
2013-Q1;Chicago, IL, United States;182,13;121,37;45,48;62,92;81,02;2,71;33;31,68;
2013-Q1;Belfast, United Kingdom;181,65;95,29;65,94;33,33;92,78;4,2;20,67;7,47;
2013-Q1;Doha, Qatar;180,84;151,71;72,83;68,06;82,91;4,97;30,5;82,76;
2013-Q1;San Diego, CA, United States;180,53;130,69;60,45;67,22;82,83;4,72;60;38,1;
2013-Q1;San Francisco, CA, United States;177,23;115,45;67,75;75,46;95,44;7,18;45,6;35,52;
2013-Q1;Cape Town, South Africa;176,19;110,85;31,94;71,67;59,58;3,97;29,75;24,71;
2013-Q1;Stockholm, Sweden;175,73;93,1;74,38;82,5;122,72;11,12;39,6;12,81;
2013-Q1;Montreal, Canada;175,65;120,17;68,37;66,77;88,24;4,39;44,09;45,71;
2013-Q1;Brisbane, Australia;171,2;101,62;54,16;88,89;129,02;4,53;50,33;20,46;
2013-Q1;Toronto, Canada;171,06;97,76;72,6;66,11;99,5;7,92;35,14;25,9;
2013-Q1;Copenhagen, Denmark;165,68;90,2;67,61;85,14;118,92;7,14;24,67;32,4;
2013-Q1;Perth, Australia;163,85;112,02;49,99;80,56;138,97;8,38;43,5;24,64;
2013-Q1;Sydney, Australia;162,95;100,4;67,2;71,27;135,92;9,16;48,08;18,93;
2013-Q1;Houston, TX, United States;162,23;133,92;38,28;79,44;78,09;2,1;43;63,79;
2013-Q1;Vancouver, Canada;155,68;84,2;69,97;83,73;103,68;11,18;39,38;25,08;
2013-Q1;Oslo, Norway;153,8;95,51;64,47;88,19;161,84;8,45;40,33;29,73;
2013-Q1;San Jose, CA, United States;151,82;130,33;45,47;38,89;87,36;4,77;17,33;61,38;
2013-Q1;Tallinn, Estonia;147,99;53,34;73,08;75,83;70,43;10,36;23,8;16,38;
2013-Q1;Tokyo, Japan;147,86;86,15;86,09;71,53;124;10,66;50,3;32,35;
2013-Q1;Melbourne, Australia;146,96;102,31;51,25;76,67;128,05;10;39,53;31,74;
2013-Q1;Auckland, New Zealand;140,93;91,19;49,62;71,85;114,6;5,61;39;34,78;
2013-Q1;Philadelphia, PA, United States;136,6;125,62;31,42;54,17;93,24;2,37;35;63,79;
2013-Q1;Brussels, Belgium;136,27;98,56;46,21;81,35;105,99;5,96;23,2;57,9;
2013-Q1;Dublin, Ireland;135,81;92,58;51,69;41,12;114,07;6,83;23,5;32,86;
2013-Q1;Vilnius, Lithuania;132,57;44,67;72,07;77,31;61,81;13,74;33,5;13,22;
2013-Q1;Los Angeles, CA, United States;128,45;109,74;34,26;68,61;82,74;5,73;61,75;47,41;
2013-Q1;New York, NY, United States;125,82;100;52,67;51,39;100;8,43;31,57;51,72;
2013-Q1;Ljubljana, Slovenia;125,62;58,52;67,06;71,76;80,76;13,71;24,67;28,17;
2013-Q1;Madrid, Spain;119,61;84,94;60,66;73,51;84,97;12,34;29,17;56,32;
2013-Q1;Hong Kong, Hong Kong;118,49;92,55;83,69;67,59;82,95;17,48;40,83;63,65;
2013-Q1;Porto, Portugal;116,84;56,03;62,49;61,51;68,82;7,12;24;41,81;
2013-Q1;Prague, Czech Republic;116,55;63,49;65,46;64,15;64,36;12,84;31,75;38,68;
2013-Q1;Brno, Czech Republic;116,45;63,61;65,32;54,31;61,88;10;29,8;41,02;
2013-Q1;Curitiba, Brazil;116;63,81;53,73;59,03;65,22;9,11;26;38,36;
2013-Q1;Ahmedabad, India;111,03;61,37;81,82;61,67;31,2;8,25;52;58,79;
2013-Q1;Bratislava, Slovakia;108,53;56,99;65,62;59,72;70,36;11,03;45;33,91;
2013-Q1;Lisbon, Portugal;108,25;56,15;59,92;62,38;74,8;9,35;36,82;36,97;
2013-Q1;Hyderabad, India;104,9;72,81;63,1;63,89;29,45;6,15;45;71,49;
2013-Q1;Paris, France;97,86;85,53;46,25;83,33;119,01;15,66;31,57;58,11;
2013-Q1;Taipei, Taiwan;97,04;69,63;84,29;88,89;67,74;25,93;38,33;60,67;
2013-Q1;Bangalore, India;96,33;74,04;48,97;69,38;31,46;7,57;49,45;67,98;
2013-Q1;Warsaw, Poland;95,46;64,39;67,97;63,33;59,17;12,67;43,29;57,75;
2013-Q1;Johannesburg, South Africa;93,79;94,16;16,07;59,98;67,16;3,68;34,62;69,31;
2013-Q1;Ankara, Turkey;93,05;57,18;72,53;69,72;61,66;5,65;31,6;78,97;
2013-Q1;Wroclaw, Poland;90,73;51,22;65,62;56,02;57,45;13,5;33,4;47,53;
2013-Q1;Banja Luka, Bosnia And Herzegovina;87,78;47,11;71,15;58,33;48,52;13,41;17;61,82;
2013-Q1;Cluj-Napoca, Romania;87,71;38,67;73,88;45,37;50,08;13,75;27,75;42,67;
2013-Q1;London, United Kingdom;83,67;79,85;49,86;69,53;110,69;15,31;50,55;55,3;
2013-Q1;Zagreb, Croatia;82,77;48,69;67,71;52,78;72,55;16;35,33;43,92;
2013-Q1;Constanta, Romania;81,99;26,74;64,19;53,24;52,27;16,7;30,75;25,29;
2013-Q1;Barcelona, Spain;81,53;78,06;58,53;58,47;88,48;12,93;30,5;75,86;
2013-Q1;Budapest, Hungary;79,75;45,5;65,82;60,42;61,23;10,39;29;62,8;
2013-Q1;Istanbul, Turkey;77,02;62,92;57,64;80,38;68,98;7,44;72,4;69,44;
2013-Q1;Chennai, India;71,67;60,11;66,78;67,49;30,36;15,07;48,8;76,66;
2013-Q1;Pune, India;71,52;68,5;58,63;66,62;32,03;11,79;65,33;76,61;
2013-Q1;Thessaloniki, Greece;70,83;44,58;58,36;61,94;87,4;11,79;20,5;62,19;
2013-Q1;Singapore, Singapore;67,96;60,64;80,04;58,82;104,86;25,38;51,78;49,5;
2013-Q1;Delhi, India;67,36;62,61;47,44;74,99;34,17;13,94;42,86;77,19;
2013-Q1;Kuala Lumpur, Malaysia;67,19;67,28;31,09;56,21;57,6;8,81;43,29;65,74;
2013-Q1;Milan, Italy;62,4;77,18;43,8;71,36;104,1;15,25;36;79;
2013-Q1;Buenos Aires, Argentina;59,33;53,33;40,54;79,17;74,29;10,68;52,6;66,47;
2013-Q1;Santiago, Chile;57,4;53,96;57,67;66,11;66,52;9,99;50,6;79,29;
2013-Q1;Sofia, Bulgaria;53,17;42,58;51,74;51,43;51,36;9,69;23,4;77,58;
2013-Q1;Bangkok, Thailand;52,63;38,19;63,9;95,96;59,58;20;38,57;75,26;
2013-Q1;Belgrade, Serbia;47,08;39,25;62,03;52,53;54,93;20,41;26;65,14;
2013-Q1;Shanghai, China;34,99;49,54;83,49;78,7;70,44;28,63;34,33;93,01;
2013-Q1;Sao Paulo, Brazil;31,71;44,18;33,69;63,79;83,43;14,38;31,14;73,62;
2013-Q1;Athens, Greece;31,7;47,63;42,51;46,11;91,83;12,5;41,44;71,78;
2013-Q1;Bucharest, Romania;28,34;38,55;66,59;52,05;53,93;15,28;36;91,85;
2013-Q1;Bogota, Colombia;28;27,33;53,98;73,89;63,55;17,29;46,67;71,15;
2013-Q1;Mexico City, Mexico;23,73;47,33;22,14;61,76;57,67;11,05;56;74,45;
2013-Q1;Rome, Italy;20,41;59,44;37,66;61,64;98,69;25,89;47,5;67,83;
2013-Q1;Mumbai, India;19,28;52,46;65,37;58,41;35,48;18,84;70,43;96,43;
2013-Q1;Kolkata, India;16,93;52,19;56,67;31,29;29,4;13,31;63,4;94,2;
2013-Q1;Beirut, Lebanon;13,72;43,59;54,04;54,17;77,87;17,5;41,75;91,03;
2013-Q1;Ulaanbaatar, Mongolia;13,5;28,04;53,13;43,06;63,07;13;26,67;88,97;
2013-Q1;Kiev, Ukraine;12,16;33,93;45,81;36,48;53,58;17,88;36,6;74,6;
2013-Q1;Tbilisi, Georgia;11,92;28,56;80,43;68,98;54,88;45,33;20;64,83;
2013-Q1;Rio de Janeiro, Brazil;3,97;39,81;32,07;61,67;85,74;21,25;42;75,07;
2013-Q1;Moscow, Russia;-4,04;51,11;46,81;42,3;81,58;21,5;62,56;85,82;
2013-Q1;Cairo, Egypt;-8,24;21,6;51,19;56,48;45,17;13,35;58,75;96,36;
2013-Q1;Jakarta, Indonesia;-13,03;31,65;51,73;38,33;58,01;14,93;56,25;98,06;
2013-Q1;Tehran, Iran;-17,01;32,9;45,84;43,98;61,52;19,29;61;89,9;
2013-Q1;Manila, Philippines;-20,57;26,65;33,64;80,56;47,94;28,16;54;84,83;
2013-Q1;Caracas, Venezuela;-34,18;24,23;14,3;44,44;115,12;16,79;38,75;80,38;
2012-Q1;Berlin, Germany;215,25;140,62;77,34;64,81;89,06;5,74;23;40;
2012-Q1;Zurich, Switzerland;213,18;136,31;83,85;77,78;166,07;8,27;27,33;26,5;
2012-Q1;Edmonton, Canada;204,86;124,69;58,98;78,89;112,1;3,59;35,33;21,25;
2012-Q1;Perth, Australia;196;118,34;48,75;87,04;142,18;5,24;27;15;
2012-Q1;Calgary, Canada;190,78;124,25;71,88;70,42;111,71;4,58;62;25,08;
2012-Q1;Trondheim, Norway;187,7;95,2;78,19;81,71;181,02;6,27;19,25;13,62;
2012-Q1;Stockholm, Sweden;166,05;84,85;73,44;85,65;118,21;11,36;30,67;20;
2012-Q1;Sydney, Australia;165,67;100,96;72,8;78,33;139,12;8,63;46,7;25,62;
2012-Q1;Montreal, Canada;164,99;114,23;70,88;70,5;99,58;3,95;32,17;58,75;
2012-Q1;Dubai, United Arab Emirates;161,35;136,08;57,81;63,89;83,96;7,26;17;75,21;
2012-Q1;Toronto, Canada;159,07;105,78;68,23;70,56;106,58;7,65;38,09;42,5;
2012-Q1;Copenhagen, Denmark;155,4;95,37;54,69;89,81;129,34;6,26;36,67;34,17;
2012-Q1;Brisbane, Australia;147,46;97,74;48,39;86,11;122,97;5,77;52;32,5;
2012-Q1;San Francisco, CA, United States;147,17;125,81;64,06;57,41;106,82;6,34;52,67;60;
2012-Q1;Tokyo, Japan;136,19;92,5;93,94;95,37;140,78;17,77;46,5;52,5;
2012-Q1;Vancouver, Canada;133,65;95,55;61,65;84,72;110,81;10,42;40;52,5;
2012-Q1;Los Angeles, CA, United States;121,27;117,97;39,45;83,33;94,78;5,89;52,33;76,04;
2012-Q1;Dublin, Ireland;117,57;88,79;44,09;25,46;124,54;6,89;11,67;37,5;
2012-Q1;New York, NY, United States;115,47;100;59,03;63,89;100;10,81;31,57;68,33;
2012-Q1;Ljubljana, Slovenia;111,73;55,29;64,29;76,11;81,91;15,56;24,67;35;
2012-Q1;Madrid, Spain;108,58;93,39;78,35;62,92;90,54;11,06;26,25;86,67;
2012-Q1;Melbourne, Australia;107,12;97,41;45,98;72,22;125,54;10,49;31,56;64,03;
2012-Q1;Porto, Portugal;104,21;52,79;65,23;78,33;73,81;6,8;25,33;60,62;
2012-Q1;Lisbon, Portugal;102,92;63,25;58,35;66,27;78,69;8,45;35,4;51,89;
2012-Q1;Brno, Czech Republic;90,44;60,62;67,84;58,1;65,68;10,18;27,25;68;
2012-Q1;Singapore, Singapore;87,08;91,24;79,79;58,97;101,03;17,16;66,25;70,83;
2012-Q1;Bangalore, India;86,34;71,56;38,78;71,78;35,47;8,28;37,38;72,84;
2012-Q1;Prague, Czech Republic;85,7;59,77;59,7;63,24;68,66;14,11;29;59;
2012-Q1;Brussels, Belgium;83,68;81,03;42,97;84,03;114,64;6,33;22;90;
2012-Q1;Curitiba, Brazil;77,95;47,09;57,71;59,03;84,16;10,74;26;55,62;
2012-Q1;Constanta, Romania;76,83;28,79;61,72;53,24;54,73;13,44;30,75;36,67;
2012-Q1;Johannesburg, South Africa;75,67;97,31;13,04;69,07;78,79;2,77;36;91,67;
2012-Q1;Paris, France;72,12;80,08;52,39;72,92;119,69;17,1;32,8;74,17;
2012-Q1;Pune, India;69,2;60,16;60,47;68,06;33,43;12,16;65,33;71,67;
